pf,N,m,T,sigma,cut,EOS_CS,EOS_kolafa,EOS_gottschalk,EOS_thol,EOS_mecke,EOS_hess
8.143e-02,6.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.403e+00,1.307e+00,9.592e-01,9.317e-01,1.343e+00,9.959e-01
8.143e-02,6.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.403e+00,1.319e+00,9.641e-01,9.399e-01,1.351e+00,9.994e-01
8.143e-02,6.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.403e+00,1.328e+00,9.682e-01,9.468e-01,1.357e+00,1.002e+00
8.143e-02,6.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.403e+00,1.337e+00,9.717e-01,9.527e-01,1.362e+00,1.005e+00
8.143e-02,6.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.403e+00,1.344e+00,9.747e-01,9.577e-01,1.367e+00,1.007e+00
8.143e-02,6.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.403e+00,1.350e+00,9.773e-01,9.621e-01,1.371e+00,1.009e+00
8.143e-02,6.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.403e+00,1.355e+00,9.795e-01,9.659e-01,1.374e+00,1.011e+00
8.143e-02,6.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.403e+00,1.360e+00,9.815e-01,9.692e-01,1.377e+00,1.012e+00
8.143e-02,6.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.403e+00,1.364e+00,9.832e-01,9.720e-01,1.379e+00,1.013e+00
8.143e-02,6.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.403e+00,1.368e+00,9.848e-01,9.746e-01,1.382e+00,1.014e+00
8.143e-02,6.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.403e+00,1.371e+00,9.861e-01,9.768e-01,1.384e+00,1.015e+00
8.143e-02,6.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.403e+00,1.374e+00,9.873e-01,9.788e-01,1.385e+00,1.016e+00
8.143e-02,6.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.403e+00,1.376e+00,9.883e-01,9.806e-01,1.387e+00,1.017e+00
8.143e-02,6.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.403e+00,1.378e+00,9.893e-01,9.821e-01,1.388e+00,1.018e+00
8.143e-02,6.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.403e+00,1.380e+00,9.901e-01,9.835e-01,1.389e+00,1.018e+00
8.143e-02,6.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.403e+00,1.382e+00,9.909e-01,9.848e-01,1.390e+00,1.019e+00
8.143e-02,6.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.403e+00,1.384e+00,9.916e-01,9.859e-01,1.391e+00,1.019e+00
8.143e-02,6.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.403e+00,1.385e+00,9.922e-01,9.870e-01,1.392e+00,1.020e+00
9.163e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.467e+00,8.659e-01,7.608e-01,5.836e-01,1.002e+00,8.601e-01
9.163e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.467e+00,9.844e-01,8.056e-01,6.653e-01,1.111e+00,8.947e-01
9.163e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.467e+00,1.074e+00,8.402e-01,7.268e-01,1.188e+00,9.206e-01
9.163e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.467e+00,1.143e+00,8.672e-01,7.742e-01,1.244e+00,9.405e-01
9.163e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.467e+00,1.197e+00,8.886e-01,8.112e-01,1.285e+00,9.560e-01
9.163e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.467e+00,1.240e+00,9.057e-01,8.406e-01,1.317e+00,9.682e-01
9.163e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.467e+00,1.274e+00,9.195e-01,8.643e-01,1.341e+00,9.780e-01
9.163e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.467e+00,1.302e+00,9.308e-01,8.835e-01,1.360e+00,9.859e-01
9.163e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.467e+00,1.324e+00,9.400e-01,8.992e-01,1.376e+00,9.924e-01
9.163e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.467e+00,1.343e+00,9.477e-01,9.123e-01,1.388e+00,9.978e-01
9.163e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.467e+00,1.358e+00,9.542e-01,9.232e-01,1.399e+00,1.002e+00
9.163e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.467e+00,1.371e+00,9.596e-01,9.324e-01,1.407e+00,1.006e+00
9.163e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.467e+00,1.382e+00,9.642e-01,9.401e-01,1.414e+00,1.009e+00
9.163e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.467e+00,1.392e+00,9.682e-01,9.467e-01,1.420e+00,1.012e+00
9.163e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.467e+00,1.400e+00,9.715e-01,9.524e-01,1.426e+00,1.014e+00
9.163e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.467e+00,1.407e+00,9.745e-01,9.573e-01,1.430e+00,1.016e+00
9.163e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.467e+00,1.413e+00,9.770e-01,9.616e-01,1.434e+00,1.018e+00
9.163e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.467e+00,1.418e+00,9.792e-01,9.653e-01,1.437e+00,1.019e+00
9.163e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.467e+00,1.423e+00,9.812e-01,9.685e-01,1.440e+00,1.021e+00
9.163e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.467e+00,1.427e+00,9.829e-01,9.714e-01,1.442e+00,1.022e+00
9.163e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.467e+00,1.430e+00,9.844e-01,9.739e-01,1.445e+00,1.023e+00
9.163e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.467e+00,1.433e+00,9.857e-01,9.761e-01,1.447e+00,1.024e+00
9.163e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.467e+00,1.436e+00,9.869e-01,9.781e-01,1.448e+00,1.025e+00
9.163e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.467e+00,1.439e+00,9.879e-01,9.799e-01,1.450e+00,1.025e+00
9.163e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.467e+00,1.441e+00,9.889e-01,9.815e-01,1.451e+00,1.026e+00
9.163e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.467e+00,1.443e+00,9.897e-01,9.829e-01,1.452e+00,1.027e+00
9.163e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.467e+00,1.445e+00,9.905e-01,9.842e-01,1.453e+00,1.027e+00
9.163e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.467e+00,1.446e+00,9.912e-01,9.853e-01,1.454e+00,1.028e+00
9.163e-02,6.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.467e+00,8.659e-01,7.608e-01,5.836e-01,1.002e+00,8.601e-01
9.163e-02,6.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.467e+00,9.844e-01,8.056e-01,6.653e-01,1.111e+00,8.947e-01
9.163e-02,6.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.467e+00,1.074e+00,8.402e-01,7.268e-01,1.188e+00,9.206e-01
9.163e-02,6.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.467e+00,1.143e+00,8.672e-01,7.742e-01,1.244e+00,9.405e-01
9.163e-02,6.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.467e+00,1.197e+00,8.886e-01,8.112e-01,1.285e+00,9.560e-01
9.163e-02,6.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.467e+00,1.240e+00,9.057e-01,8.406e-01,1.317e+00,9.682e-01
9.163e-02,6.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.467e+00,1.274e+00,9.195e-01,8.643e-01,1.341e+00,9.780e-01
9.163e-02,6.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.467e+00,1.302e+00,9.308e-01,8.835e-01,1.360e+00,9.859e-01
9.163e-02,6.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.467e+00,1.324e+00,9.400e-01,8.992e-01,1.376e+00,9.924e-01
9.163e-02,6.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.467e+00,1.343e+00,9.477e-01,9.123e-01,1.388e+00,9.978e-01
9.163e-02,6.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.467e+00,1.358e+00,9.542e-01,9.232e-01,1.399e+00,1.002e+00
9.163e-02,6.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.467e+00,1.371e+00,9.596e-01,9.324e-01,1.407e+00,1.006e+00
9.163e-02,6.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.467e+00,1.382e+00,9.642e-01,9.401e-01,1.414e+00,1.009e+00
9.163e-02,6.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.467e+00,1.392e+00,9.682e-01,9.467e-01,1.420e+00,1.012e+00
9.163e-02,6.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.467e+00,1.400e+00,9.715e-01,9.524e-01,1.426e+00,1.014e+00
9.163e-02,6.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.467e+00,1.407e+00,9.745e-01,9.573e-01,1.430e+00,1.016e+00
9.163e-02,6.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.467e+00,1.413e+00,9.770e-01,9.616e-01,1.434e+00,1.018e+00
9.163e-02,6.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.467e+00,1.418e+00,9.792e-01,9.653e-01,1.437e+00,1.019e+00
9.163e-02,6.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.467e+00,1.423e+00,9.812e-01,9.685e-01,1.440e+00,1.021e+00
9.163e-02,6.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.467e+00,1.427e+00,9.829e-01,9.714e-01,1.442e+00,1.022e+00
9.163e-02,6.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.467e+00,1.430e+00,9.844e-01,9.739e-01,1.445e+00,1.023e+00
9.163e-02,6.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.467e+00,1.433e+00,9.857e-01,9.761e-01,1.447e+00,1.024e+00
9.163e-02,6.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.467e+00,1.436e+00,9.869e-01,9.781e-01,1.448e+00,1.025e+00
9.163e-02,6.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.467e+00,1.439e+00,9.879e-01,9.799e-01,1.450e+00,1.025e+00
9.163e-02,6.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.467e+00,1.441e+00,9.889e-01,9.815e-01,1.451e+00,1.026e+00
9.163e-02,6.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.467e+00,1.443e+00,9.897e-01,9.829e-01,1.452e+00,1.027e+00
9.163e-02,6.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.467e+00,1.445e+00,9.905e-01,9.842e-01,1.453e+00,1.027e+00
9.163e-02,6.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.467e+00,1.446e+00,9.912e-01,9.853e-01,1.454e+00,1.028e+00
1.018e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.534e+00,8.673e-01,7.365e-01,5.378e-01,1.005e+00,8.629e-01
1.018e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.534e+00,9.983e-01,7.854e-01,6.288e-01,1.131e+00,8.988e-01
1.018e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.534e+00,1.098e+00,8.233e-01,6.970e-01,1.219e+00,9.258e-01
1.018e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.534e+00,1.174e+00,8.531e-01,7.495e-01,1.282e+00,9.465e-01
1.018e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.534e+00,1.234e+00,8.766e-01,7.905e-01,1.329e+00,9.626e-01
1.018e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.534e+00,1.282e+00,8.955e-01,8.231e-01,1.365e+00,9.753e-01
1.018e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.534e+00,1.319e+00,9.107e-01,8.493e-01,1.393e+00,9.854e-01
1.018e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.534e+00,1.350e+00,9.232e-01,8.706e-01,1.415e+00,9.937e-01
1.018e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.534e+00,1.375e+00,9.335e-01,8.881e-01,1.432e+00,1.000e+00
1.018e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.534e+00,1.396e+00,9.420e-01,9.026e-01,1.446e+00,1.006e+00
1.018e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.534e+00,1.413e+00,9.491e-01,9.147e-01,1.458e+00,1.011e+00
1.018e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.534e+00,1.428e+00,9.552e-01,9.249e-01,1.467e+00,1.015e+00
1.018e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.534e+00,1.440e+00,9.603e-01,9.335e-01,1.475e+00,1.018e+00
1.018e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.534e+00,1.451e+00,9.646e-01,9.408e-01,1.482e+00,1.021e+00
1.018e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.534e+00,1.460e+00,9.684e-01,9.472e-01,1.488e+00,1.023e+00
1.018e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.534e+00,1.467e+00,9.716e-01,9.526e-01,1.493e+00,1.025e+00
1.018e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.534e+00,1.474e+00,9.745e-01,9.573e-01,1.497e+00,1.027e+00
1.018e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.534e+00,1.480e+00,9.769e-01,9.614e-01,1.501e+00,1.029e+00
1.018e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.534e+00,1.485e+00,9.791e-01,9.650e-01,1.504e+00,1.030e+00
1.018e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.534e+00,1.489e+00,9.810e-01,9.682e-01,1.507e+00,1.031e+00
1.018e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.534e+00,1.493e+00,9.826e-01,9.710e-01,1.509e+00,1.032e+00
1.018e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.534e+00,1.497e+00,9.841e-01,9.735e-01,1.511e+00,1.033e+00
1.018e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.534e+00,1.500e+00,9.854e-01,9.757e-01,1.513e+00,1.034e+00
1.018e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.534e+00,1.503e+00,9.866e-01,9.777e-01,1.515e+00,1.035e+00
1.018e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.534e+00,1.505e+00,9.877e-01,9.794e-01,1.516e+00,1.035e+00
1.018e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.534e+00,1.507e+00,9.886e-01,9.810e-01,1.518e+00,1.036e+00
1.018e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.534e+00,1.509e+00,9.895e-01,9.824e-01,1.519e+00,1.037e+00
1.018e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.534e+00,1.511e+00,9.902e-01,9.837e-01,1.520e+00,1.037e+00
1.018e-01,6.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.534e+00,8.673e-01,7.365e-01,5.378e-01,1.005e+00,8.629e-01
1.018e-01,6.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.534e+00,9.983e-01,7.854e-01,6.288e-01,1.131e+00,8.988e-01
1.018e-01,6.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.534e+00,1.098e+00,8.233e-01,6.970e-01,1.219e+00,9.258e-01
1.018e-01,6.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.534e+00,1.174e+00,8.531e-01,7.495e-01,1.282e+00,9.465e-01
1.018e-01,6.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.534e+00,1.234e+00,8.766e-01,7.905e-01,1.329e+00,9.626e-01
1.018e-01,6.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.534e+00,1.282e+00,8.955e-01,8.231e-01,1.365e+00,9.753e-01
1.018e-01,6.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.534e+00,1.319e+00,9.107e-01,8.493e-01,1.393e+00,9.854e-01
1.018e-01,6.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.534e+00,1.350e+00,9.232e-01,8.706e-01,1.415e+00,9.937e-01
1.018e-01,6.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.534e+00,1.375e+00,9.335e-01,8.881e-01,1.432e+00,1.000e+00
1.018e-01,6.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.534e+00,1.396e+00,9.420e-01,9.026e-01,1.446e+00,1.006e+00
1.018e-01,6.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.534e+00,1.413e+00,9.491e-01,9.147e-01,1.458e+00,1.011e+00
1.018e-01,6.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.534e+00,1.428e+00,9.552e-01,9.249e-01,1.467e+00,1.015e+00
1.018e-01,6.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.534e+00,1.440e+00,9.603e-01,9.335e-01,1.475e+00,1.018e+00
1.018e-01,6.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.534e+00,1.451e+00,9.646e-01,9.408e-01,1.482e+00,1.021e+00
1.018e-01,6.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.534e+00,1.460e+00,9.684e-01,9.472e-01,1.488e+00,1.023e+00
1.018e-01,6.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.534e+00,1.467e+00,9.716e-01,9.526e-01,1.493e+00,1.025e+00
1.018e-01,6.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.534e+00,1.474e+00,9.745e-01,9.573e-01,1.497e+00,1.027e+00
1.018e-01,6.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.534e+00,1.480e+00,9.769e-01,9.614e-01,1.501e+00,1.029e+00
1.018e-01,6.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.534e+00,1.485e+00,9.791e-01,9.650e-01,1.504e+00,1.030e+00
1.018e-01,6.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.534e+00,1.489e+00,9.810e-01,9.682e-01,1.507e+00,1.031e+00
1.018e-01,6.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.534e+00,1.493e+00,9.826e-01,9.710e-01,1.509e+00,1.032e+00
1.018e-01,6.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.534e+00,1.497e+00,9.841e-01,9.735e-01,1.511e+00,1.033e+00
1.018e-01,6.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.534e+00,1.500e+00,9.854e-01,9.757e-01,1.513e+00,1.034e+00
1.018e-01,6.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.534e+00,1.503e+00,9.866e-01,9.777e-01,1.515e+00,1.035e+00
1.018e-01,6.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.534e+00,1.505e+00,9.877e-01,9.794e-01,1.516e+00,1.035e+00
1.018e-01,6.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.534e+00,1.507e+00,9.886e-01,9.810e-01,1.518e+00,1.036e+00
1.018e-01,6.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.534e+00,1.509e+00,9.895e-01,9.824e-01,1.519e+00,1.037e+00
1.018e-01,6.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.534e+00,1.511e+00,9.902e-01,9.837e-01,1.520e+00,1.037e+00
1.120e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.604e+00,8.729e-01,7.126e-01,4.918e-01,1.010e+00,8.705e-01
1.120e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.604e+00,1.016e+00,7.655e-01,5.923e-01,1.152e+00,9.072e-01
1.120e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.604e+00,1.125e+00,8.067e-01,6.673e-01,1.252e+00,9.347e-01
1.120e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.604e+00,1.209e+00,8.390e-01,7.248e-01,1.323e+00,9.558e-01
1.120e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.604e+00,1.275e+00,8.647e-01,7.699e-01,1.377e+00,9.722e-01
1.120e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.604e+00,1.327e+00,8.854e-01,8.056e-01,1.417e+00,9.852e-01
1.120e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.604e+00,1.369e+00,9.020e-01,8.344e-01,1.448e+00,9.956e-01
1.120e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.604e+00,1.402e+00,9.157e-01,8.578e-01,1.472e+00,1.004e+00
1.120e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.604e+00,1.430e+00,9.269e-01,8.770e-01,1.492e+00,1.011e+00
1.120e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.604e+00,1.453e+00,9.363e-01,8.929e-01,1.507e+00,1.017e+00
1.120e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.604e+00,1.472e+00,9.441e-01,9.062e-01,1.520e+00,1.021e+00
1.120e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.604e+00,1.488e+00,9.507e-01,9.174e-01,1.531e+00,1.025e+00
1.120e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.604e+00,1.501e+00,9.563e-01,9.269e-01,1.540e+00,1.029e+00
1.120e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.604e+00,1.513e+00,9.611e-01,9.349e-01,1.548e+00,1.032e+00
1.120e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.604e+00,1.523e+00,9.653e-01,9.419e-01,1.554e+00,1.034e+00
1.120e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.604e+00,1.531e+00,9.688e-01,9.479e-01,1.559e+00,1.036e+00
1.120e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.604e+00,1.539e+00,9.719e-01,9.531e-01,1.564e+00,1.038e+00
1.120e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.604e+00,1.545e+00,9.746e-01,9.576e-01,1.568e+00,1.040e+00
1.120e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.604e+00,1.551e+00,9.770e-01,9.615e-01,1.572e+00,1.041e+00
1.120e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.604e+00,1.556e+00,9.791e-01,9.650e-01,1.575e+00,1.042e+00
1.120e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.604e+00,1.560e+00,9.809e-01,9.681e-01,1.577e+00,1.043e+00
1.120e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.604e+00,1.564e+00,9.825e-01,9.708e-01,1.580e+00,1.044e+00
1.120e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.604e+00,1.567e+00,9.840e-01,9.733e-01,1.582e+00,1.045e+00
1.120e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.604e+00,1.570e+00,9.853e-01,9.754e-01,1.584e+00,1.046e+00
1.120e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.604e+00,1.573e+00,9.864e-01,9.774e-01,1.585e+00,1.047e+00
1.120e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.604e+00,1.575e+00,9.875e-01,9.791e-01,1.587e+00,1.047e+00
1.120e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.604e+00,1.578e+00,9.884e-01,9.807e-01,1.588e+00,1.048e+00
1.120e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.604e+00,1.580e+00,9.892e-01,9.821e-01,1.590e+00,1.048e+00
1.120e-01,6.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.604e+00,8.729e-01,7.126e-01,4.918e-01,1.010e+00,8.705e-01
1.120e-01,6.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.604e+00,1.016e+00,7.655e-01,5.923e-01,1.152e+00,9.072e-01
1.120e-01,6.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.604e+00,1.125e+00,8.067e-01,6.673e-01,1.252e+00,9.347e-01
1.120e-01,6.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.604e+00,1.209e+00,8.390e-01,7.248e-01,1.323e+00,9.558e-01
1.120e-01,6.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.604e+00,1.275e+00,8.647e-01,7.699e-01,1.377e+00,9.722e-01
1.120e-01,6.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.604e+00,1.327e+00,8.854e-01,8.056e-01,1.417e+00,9.852e-01
1.120e-01,6.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.604e+00,1.369e+00,9.020e-01,8.344e-01,1.448e+00,9.956e-01
