pf,N,m,T,sigma,cut,enskog_F-CS,enskog_F-kolafa,enskog_F-thol,enskog_F-mecke,enskog_F-gottschalk,enskog_F-hess,enskog_RDF_LJ
1.000e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.286e-01,1.814e-01,1.868e-01,1.872e-01,1.882e-01,1.963e-01,2.433e-01
1.000e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.398e-01,1.996e-01,2.077e-01,2.082e-01,2.087e-01,2.172e-01,2.540e-01
1.000e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,2.508e-01,2.167e-01,2.279e-01,2.283e-01,2.283e-01,2.374e-01,2.644e-01
1.000e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,2.616e-01,2.328e-01,2.472e-01,2.477e-01,2.472e-01,2.568e-01,2.744e-01
1.000e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,2.721e-01,2.479e-01,2.658e-01,2.663e-01,2.654e-01,2.754e-01,2.842e-01
1.000e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,2.825e-01,2.621e-01,2.837e-01,2.841e-01,2.830e-01,2.933e-01,2.938e-01
1.000e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,2.927e-01,2.756e-01,3.009e-01,3.013e-01,2.999e-01,3.105e-01,3.032e-01
1.000e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.028e-01,2.883e-01,3.175e-01,3.179e-01,3.162e-01,3.272e-01,3.124e-01
1.000e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.127e-01,3.004e-01,3.335e-01,3.339e-01,3.320e-01,3.432e-01,3.215e-01
1.000e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.225e-01,3.120e-01,3.490e-01,3.494e-01,3.473e-01,3.588e-01,3.305e-01
1.000e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.321e-01,3.231e-01,3.640e-01,3.644e-01,3.622e-01,3.740e-01,3.393e-01
1.000e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,3.417e-01,3.337e-01,3.785e-01,3.789e-01,3.766e-01,3.887e-01,3.479e-01
1.000e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,3.511e-01,3.439e-01,3.926e-01,3.931e-01,3.907e-01,4.030e-01,3.564e-01
1.000e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,3.605e-01,3.537e-01,4.064e-01,4.068e-01,4.044e-01,4.169e-01,3.647e-01
1.000e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,3.697e-01,3.632e-01,4.199e-01,4.203e-01,4.178e-01,4.306e-01,3.728e-01
1.000e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,3.788e-01,3.724e-01,4.330e-01,4.334e-01,4.310e-01,4.439e-01,3.808e-01
1.000e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,3.879e-01,3.813e-01,4.459e-01,4.463e-01,4.438e-01,4.570e-01,3.885e-01
1.000e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,3.968e-01,3.899e-01,4.585e-01,4.588e-01,4.564e-01,4.698e-01,3.960e-01
1.000e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.057e-01,3.983e-01,4.708e-01,4.712e-01,4.688e-01,4.823e-01,4.034e-01
1.000e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.145e-01,4.065e-01,4.830e-01,4.833e-01,4.810e-01,4.946e-01,4.106e-01
1.000e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.232e-01,4.145e-01,4.949e-01,4.952e-01,4.929e-01,5.068e-01,4.176e-01
1.000e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,4.319e-01,4.223e-01,5.067e-01,5.069e-01,5.047e-01,5.187e-01,4.244e-01
1.000e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,4.405e-01,4.300e-01,5.182e-01,5.184e-01,5.163e-01,5.305e-01,4.311e-01
1.000e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,4.490e-01,4.374e-01,5.296e-01,5.298e-01,5.277e-01,5.420e-01,4.377e-01
1.000e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,4.575e-01,4.448e-01,5.409e-01,5.410e-01,5.389e-01,5.534e-01,4.442e-01
1.000e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,4.659e-01,4.519e-01,5.520e-01,5.520e-01,5.501e-01,5.647e-01,4.505e-01
1.000e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,4.742e-01,4.590e-01,5.629e-01,5.629e-01,5.610e-01,5.758e-01,4.568e-01
1.000e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,4.825e-01,4.659e-01,5.737e-01,5.737e-01,5.719e-01,5.868e-01,4.629e-01
3.632e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.341e-01,2.023e-01,2.072e-01,2.078e-01,2.085e-01,2.080e-01,2.625e-01
3.632e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.454e-01,2.206e-01,2.290e-01,2.294e-01,2.284e-01,2.267e-01,2.738e-01
3.632e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,2.565e-01,2.376e-01,2.496e-01,2.501e-01,2.475e-01,2.446e-01,2.848e-01
3.632e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,2.674e-01,2.535e-01,2.692e-01,2.698e-01,2.659e-01,2.618e-01,2.955e-01
3.632e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,2.781e-01,2.684e-01,2.880e-01,2.886e-01,2.837e-01,2.783e-01,3.060e-01
3.632e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,2.885e-01,2.824e-01,3.060e-01,3.066e-01,3.008e-01,2.942e-01,3.161e-01
3.632e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,2.988e-01,2.956e-01,3.232e-01,3.239e-01,3.173e-01,3.095e-01,3.261e-01
3.632e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.090e-01,3.080e-01,3.398e-01,3.405e-01,3.334e-01,3.243e-01,3.359e-01
3.632e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.190e-01,3.198e-01,3.557e-01,3.564e-01,3.489e-01,3.386e-01,3.455e-01
3.632e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.289e-01,3.311e-01,3.711e-01,3.719e-01,3.640e-01,3.524e-01,3.550e-01
3.632e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.386e-01,3.419e-01,3.861e-01,3.868e-01,3.786e-01,3.659e-01,3.642e-01
3.632e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,3.482e-01,3.522e-01,4.005e-01,4.012e-01,3.929e-01,3.790e-01,3.734e-01
3.632e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,3.577e-01,3.621e-01,4.146e-01,4.153e-01,4.068e-01,3.918e-01,3.823e-01
3.632e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,3.671e-01,3.717e-01,4.282e-01,4.289e-01,4.204e-01,4.042e-01,3.911e-01
3.632e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,3.764e-01,3.809e-01,4.416e-01,4.423e-01,4.338e-01,4.164e-01,3.996e-01
3.632e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,3.856e-01,3.899e-01,4.546e-01,4.553e-01,4.468e-01,4.283e-01,4.080e-01
3.632e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,3.948e-01,3.986e-01,4.674e-01,4.680e-01,4.596e-01,4.400e-01,4.162e-01
3.632e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.038e-01,4.070e-01,4.799e-01,4.805e-01,4.722e-01,4.514e-01,4.242e-01
3.632e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.127e-01,4.152e-01,4.921e-01,4.927e-01,4.845e-01,4.627e-01,4.320e-01
3.632e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.216e-01,4.233e-01,5.042e-01,5.047e-01,4.967e-01,4.737e-01,4.396e-01
3.632e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.304e-01,4.311e-01,5.160e-01,5.165e-01,5.086e-01,4.846e-01,4.471e-01
3.632e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,4.391e-01,4.388e-01,5.276e-01,5.281e-01,5.204e-01,4.953e-01,4.544e-01
3.632e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,4.477e-01,4.463e-01,5.391e-01,5.395e-01,5.320e-01,5.059e-01,4.616e-01
3.632e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,4.563e-01,4.536e-01,5.504e-01,5.508e-01,5.434e-01,5.163e-01,4.686e-01
3.632e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,4.648e-01,4.608e-01,5.616e-01,5.619e-01,5.547e-01,5.265e-01,4.755e-01
3.632e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,4.733e-01,4.679e-01,5.726e-01,5.729e-01,5.659e-01,5.366e-01,4.823e-01
3.632e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,4.817e-01,4.749e-01,5.835e-01,5.837e-01,5.769e-01,5.466e-01,4.890e-01
3.632e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,4.900e-01,4.817e-01,5.942e-01,5.944e-01,5.878e-01,5.565e-01,4.956e-01
6.263e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.441e-01,2.292e-01,2.354e-01,2.378e-01,2.354e-01,2.306e-01,2.876e-01
6.263e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.557e-01,2.469e-01,2.579e-01,2.593e-01,2.545e-01,2.473e-01,2.998e-01
6.263e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,2.670e-01,2.635e-01,2.788e-01,2.799e-01,2.729e-01,2.635e-01,3.117e-01
6.263e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,2.781e-01,2.791e-01,2.985e-01,2.996e-01,2.907e-01,2.790e-01,3.232e-01
6.263e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,2.890e-01,2.936e-01,3.171e-01,3.182e-01,3.080e-01,2.939e-01,3.345e-01
6.263e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,2.996e-01,3.073e-01,3.350e-01,3.361e-01,3.246e-01,3.084e-01,3.454e-01
6.263e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.101e-01,3.203e-01,3.520e-01,3.532e-01,3.408e-01,3.223e-01,3.561e-01
6.263e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.205e-01,3.325e-01,3.684e-01,3.695e-01,3.565e-01,3.358e-01,3.666e-01
6.263e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.306e-01,3.441e-01,3.842e-01,3.853e-01,3.718e-01,3.489e-01,3.768e-01
6.263e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.407e-01,3.552e-01,3.994e-01,4.005e-01,3.866e-01,3.616e-01,3.869e-01
6.263e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.506e-01,3.659e-01,4.142e-01,4.152e-01,4.011e-01,3.740e-01,3.969e-01
6.263e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,3.603e-01,3.761e-01,4.285e-01,4.295e-01,4.152e-01,3.860e-01,4.066e-01
6.263e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,3.700e-01,3.860e-01,4.424e-01,4.433e-01,4.291e-01,3.978e-01,4.161e-01
6.263e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,3.795e-01,3.955e-01,4.559e-01,4.568e-01,4.426e-01,4.093e-01,4.255e-01
6.263e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,3.890e-01,4.047e-01,4.691e-01,4.700e-01,4.559e-01,4.206e-01,4.347e-01
6.263e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,3.983e-01,4.137e-01,4.820e-01,4.828e-01,4.689e-01,4.316e-01,4.436e-01
6.263e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,4.075e-01,4.224e-01,4.947e-01,4.954e-01,4.817e-01,4.424e-01,4.524e-01
6.263e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.167e-01,4.308e-01,5.071e-01,5.078e-01,4.942e-01,4.531e-01,4.609e-01
6.263e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.257e-01,4.391e-01,5.192e-01,5.199e-01,5.066e-01,4.635e-01,4.693e-01
6.263e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.347e-01,4.472e-01,5.312e-01,5.318e-01,5.187e-01,4.738e-01,4.775e-01
6.263e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.436e-01,4.551e-01,5.429e-01,5.435e-01,5.307e-01,4.839e-01,4.856e-01
6.263e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,4.524e-01,4.628e-01,5.545e-01,5.550e-01,5.426e-01,4.939e-01,4.934e-01
6.263e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,4.612e-01,4.704e-01,5.659e-01,5.664e-01,5.542e-01,5.037e-01,5.012e-01
6.263e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,4.699e-01,4.778e-01,5.772e-01,5.776e-01,5.658e-01,5.134e-01,5.088e-01
6.263e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,4.785e-01,4.851e-01,5.883e-01,5.886e-01,5.771e-01,5.229e-01,5.162e-01
6.263e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,4.870e-01,4.923e-01,5.993e-01,5.995e-01,5.884e-01,5.324e-01,5.236e-01
6.263e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,4.955e-01,4.994e-01,6.101e-01,6.103e-01,5.995e-01,5.417e-01,5.308e-01
6.263e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,5.039e-01,5.063e-01,6.208e-01,6.210e-01,6.105e-01,5.509e-01,5.379e-01
8.895e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.595e-01,2.644e-01,2.720e-01,2.761e-01,2.699e-01,2.665e-01,3.196e-01
8.895e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.715e-01,2.814e-01,2.949e-01,2.971e-01,2.879e-01,2.817e-01,3.328e-01
8.895e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,2.831e-01,2.974e-01,3.158e-01,3.172e-01,3.056e-01,2.965e-01,3.457e-01
8.895e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,2.946e-01,3.125e-01,3.352e-01,3.363e-01,3.227e-01,3.108e-01,3.583e-01
8.895e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,3.057e-01,3.267e-01,3.535e-01,3.546e-01,3.394e-01,3.246e-01,3.705e-01
8.895e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,3.167e-01,3.402e-01,3.709e-01,3.720e-01,3.557e-01,3.381e-01,3.823e-01
8.895e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.275e-01,3.530e-01,3.877e-01,3.887e-01,3.715e-01,3.512e-01,3.939e-01
8.895e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.381e-01,3.652e-01,4.037e-01,4.048e-01,3.869e-01,3.639e-01,4.053e-01
8.895e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.485e-01,3.768e-01,4.192e-01,4.202e-01,4.019e-01,3.762e-01,4.164e-01
8.895e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.588e-01,3.879e-01,4.342e-01,4.352e-01,4.166e-01,3.883e-01,4.273e-01
8.895e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.690e-01,3.987e-01,4.487e-01,4.497e-01,4.310e-01,4.000e-01,4.380e-01
8.895e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,3.790e-01,4.090e-01,4.628e-01,4.637e-01,4.450e-01,4.115e-01,4.485e-01
8.895e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,3.888e-01,4.190e-01,4.765e-01,4.774e-01,4.588e-01,4.228e-01,4.588e-01
8.895e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,3.986e-01,4.287e-01,4.899e-01,4.907e-01,4.722e-01,4.338e-01,4.689e-01
8.895e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,4.082e-01,4.381e-01,5.030e-01,5.038e-01,4.855e-01,4.446e-01,4.788e-01
8.895e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,4.178e-01,4.473e-01,5.158e-01,5.165e-01,4.985e-01,4.552e-01,4.885e-01
8.895e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,4.272e-01,4.562e-01,5.284e-01,5.290e-01,5.113e-01,4.656e-01,4.979e-01
8.895e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.365e-01,4.650e-01,5.407e-01,5.413e-01,5.240e-01,4.759e-01,5.072e-01
8.895e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.458e-01,4.735e-01,5.529e-01,5.534e-01,5.364e-01,4.859e-01,5.163e-01
8.895e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.549e-01,4.818e-01,5.648e-01,5.653e-01,5.486e-01,4.958e-01,5.252e-01
8.895e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.640e-01,4.900e-01,5.765e-01,5.769e-01,5.607e-01,5.056e-01,5.340e-01
8.895e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,4.730e-01,4.980e-01,5.881e-01,5.885e-01,5.726e-01,5.153e-01,5.425e-01
8.895e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,4.819e-01,5.059e-01,5.995e-01,5.998e-01,5.844e-01,5.248e-01,5.510e-01
8.895e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,4.907e-01,5.136e-01,6.108e-01,6.110e-01,5.961e-01,5.341e-01,5.592e-01
8.895e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,4.995e-01,5.212e-01,6.219e-01,6.221e-01,6.076e-01,5.434e-01,5.674e-01
8.895e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,5.082e-01,5.287e-01,6.329e-01,6.330e-01,6.189e-01,5.525e-01,5.754e-01
8.895e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,5.168e-01,5.360e-01,6.438e-01,6.438e-01,6.302e-01,5.616e-01,5.833e-01
8.895e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,5.254e-01,5.433e-01,6.546e-01,6.545e-01,6.413e-01,5.705e-01,5.911e-01
1.153e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.814e-01,3.096e-01,3.150e-01,3.216e-01,3.131e-01,3.190e-01,3.591e-01
1.153e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.939e-01,3.258e-01,3.394e-01,3.417e-01,3.301e-01,3.330e-01,3.736e-01
1.153e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,3.060e-01,3.413e-01,3.595e-01,3.610e-01,3.470e-01,3.468e-01,3.878e-01
1.153e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,3.179e-01,3.560e-01,3.783e-01,3.796e-01,3.635e-01,3.603e-01,4.015e-01
1.153e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,3.295e-01,3.701e-01,3.961e-01,3.973e-01,3.797e-01,3.736e-01,4.149e-01
1.153e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,3.409e-01,3.835e-01,4.131e-01,4.143e-01,3.955e-01,3.865e-01,4.279e-01
1.153e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.521e-01,3.964e-01,4.295e-01,4.306e-01,4.110e-01,3.991e-01,4.405e-01
1.153e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.630e-01,4.087e-01,4.452e-01,4.464e-01,4.262e-01,4.115e-01,4.529e-01
1.153e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.738e-01,4.206e-01,4.605e-01,4.616e-01,4.410e-01,4.236e-01,4.651e-01
1.153e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.845e-01,4.320e-01,4.752e-01,4.764e-01,4.556e-01,4.354e-01,4.770e-01
1.153e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.949e-01,4.431e-01,4.896e-01,4.907e-01,4.698e-01,4.470e-01,4.886e-01
1.153e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,4.052e-01,4.538e-01,5.036e-01,5.047e-01,4.838e-01,4.584e-01,5.001e-01
1.153e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,4.154e-01,4.642e-01,5.173e-01,5.183e-01,4.976e-01,4.696e-01,5.113e-01
1.153e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,4.255e-01,4.744e-01,5.307e-01,5.316e-01,5.111e-01,4.805e-01,5.223e-01
1.153e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,4.354e-01,4.842e-01,5.438e-01,5.447e-01,5.244e-01,4.912e-01,5.330e-01
1.153e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,4.452e-01,4.938e-01,5.566e-01,5.574e-01,5.375e-01,5.018e-01,5.436e-01
1.153e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,4.549e-01,5.033e-01,5.692e-01,5.700e-01,5.504e-01,5.122e-01,5.539e-01
1.153e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.645e-01,5.125e-01,5.816e-01,5.824e-01,5.632e-01,5.225e-01,5.641e-01
1.153e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.740e-01,5.215e-01,5.938e-01,5.945e-01,5.757e-01,5.325e-01,5.740e-01
1.153e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.834e-01,5.303e-01,6.058e-01,6.065e-01,5.881e-01,5.425e-01,5.838e-01
1.153e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.927e-01,5.390e-01,6.177e-01,6.183e-01,6.003e-01,5.523e-01,5.934e-01
1.153e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,5.019e-01,5.475e-01,6.294e-01,6.299e-01,6.124e-01,5.619e-01,6.028e-01
1.153e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,5.110e-01,5.559e-01,6.409e-01,6.414e-01,6.243e-01,5.715e-01,6.120e-01
1.153e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,5.201e-01,5.641e-01,6.523e-01,6.528e-01,6.362e-01,5.809e-01,6.211e-01
1.153e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,5.291e-01,5.722e-01,6.636e-01,6.640e-01,6.478e-01,5.902e-01,6.301e-01
1.153e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,5.380e-01,5.802e-01,6.747e-01,6.751e-01,6.594e-01,5.994e-01,6.389e-01
1.153e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,5.468e-01,5.881e-01,6.857e-01,6.861e-01,6.708e-01,6.084e-01,6.476e-01
1.153e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,5.556e-01,5.958e-01,6.967e-01,6.970e-01,6.822e-01,6.174e-01,6.562e-01
1.416e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,3.111e-01,3.659e-01,3.654e-01,3.738e-01,3.669e-01,3.921e-01,4.071e-01
1.416e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,3.242e-01,3.814e-01,3.911e-01,3.929e-01,3.830e-01,4.052e-01,4.233e-01
1.416e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,3.370e-01,3.966e-01,4.101e-01,4.115e-01,3.990e-01,4.185e-01,4.389e-01
1.416e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,3.494e-01,4.113e-01,4.281e-01,4.294e-01,4.150e-01,4.317e-01,4.540e-01
1.416e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,3.616e-01,4.255e-01,4.454e-01,4.467e-01,4.307e-01,4.447e-01,4.688e-01
1.416e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,3.735e-01,4.393e-01,4.621e-01,4.634e-01,4.462e-01,4.576e-01,4.831e-01
1.416e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.852e-01,4.525e-01,4.782e-01,4.795e-01,4.614e-01,4.703e-01,4.970e-01
1.416e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.966e-01,4.654e-01,4.939e-01,4.952e-01,4.764e-01,4.828e-01,5.107e-01
1.416e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,4.079e-01,4.778e-01,5.091e-01,5.103e-01,4.912e-01,4.950e-01,5.240e-01
1.416e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,4.190e-01,4.898e-01,5.239e-01,5.251e-01,5.057e-01,5.071e-01,5.371e-01
1.416e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,4.298e-01,5.016e-01,5.383e-01,5.395e-01,5.199e-01,5.189e-01,5.499e-01
1.416e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,4.406e-01,5.130e-01,5.524e-01,5.536e-01,5.340e-01,5.306e-01,5.624e-01
