pf,N,m,T,sigma,cut,enskog_F-CS,enskog_F-kolafa,enskog_F-thol,enskog_F-mecke,enskog_F-gottschalk,enskog_F-hess,enskog_RDF_CS,enskog_RDF_LJ,omega,enskog_F-thol-fitted
2.000e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.302e-01,1.511e-01,1.550e-01,1.551e-01,1.562e-01,1.497e-01,1.497e-01,1.497e-01,1.107e+00,9.866e-01
2.000e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.415e-01,1.657e-01,1.720e-01,1.722e-01,1.724e-01,1.647e-01,1.647e-01,1.647e-01,1.123e+00,9.922e-01
2.000e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,2.525e-01,1.794e-01,1.883e-01,1.885e-01,1.879e-01,1.792e-01,1.792e-01,1.792e-01,1.111e+00,1.012e+00
2.000e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,2.633e-01,1.923e-01,2.039e-01,2.041e-01,2.029e-01,1.930e-01,1.930e-01,1.930e-01,1.116e+00,1.014e+00
2.000e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,2.738e-01,2.043e-01,2.188e-01,2.191e-01,2.174e-01,2.063e-01,2.063e-01,2.063e-01,1.126e+00,1.023e+00
2.000e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,2.843e-01,2.156e-01,2.332e-01,2.335e-01,2.313e-01,2.191e-01,2.191e-01,2.191e-01,1.141e+00,1.023e+00
2.000e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,2.945e-01,2.263e-01,2.470e-01,2.473e-01,2.447e-01,2.314e-01,2.314e-01,2.314e-01,1.146e+00,1.012e+00
2.000e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.046e-01,2.364e-01,2.602e-01,2.606e-01,2.577e-01,2.433e-01,2.433e-01,2.433e-01,1.162e+00,1.014e+00
2.000e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.145e-01,2.460e-01,2.730e-01,2.734e-01,2.702e-01,2.548e-01,2.548e-01,2.548e-01,1.183e+00,1.028e+00
2.000e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.243e-01,2.551e-01,2.854e-01,2.857e-01,2.824e-01,2.660e-01,2.660e-01,2.660e-01,1.177e+00,1.017e+00
2.000e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.340e-01,2.639e-01,2.974e-01,2.977e-01,2.942e-01,2.768e-01,2.768e-01,2.768e-01,1.164e+00,1.041e+00
2.000e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,3.436e-01,2.723e-01,3.090e-01,3.094e-01,3.057e-01,2.873e-01,2.873e-01,2.873e-01,1.181e+00,1.018e+00
2.000e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,3.530e-01,2.803e-01,3.203e-01,3.207e-01,3.169e-01,2.976e-01,2.976e-01,2.976e-01,1.187e+00,1.030e+00
2.000e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,3.624e-01,2.881e-01,3.313e-01,3.316e-01,3.279e-01,3.075e-01,3.075e-01,3.075e-01,1.210e+00,1.007e+00
2.000e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,3.716e-01,2.956e-01,3.420e-01,3.424e-01,3.386e-01,3.173e-01,3.173e-01,3.173e-01,1.189e+00,1.022e+00
2.000e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,3.808e-01,3.028e-01,3.525e-01,3.528e-01,3.491e-01,3.268e-01,3.268e-01,3.268e-01,1.208e+00,1.022e+00
2.000e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,3.898e-01,3.099e-01,3.627e-01,3.631e-01,3.593e-01,3.362e-01,3.362e-01,3.362e-01,1.210e+00,1.036e+00
2.000e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,3.988e-01,3.167e-01,3.728e-01,3.731e-01,3.694e-01,3.454e-01,3.454e-01,3.454e-01,1.207e+00,1.018e+00
2.000e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.077e-01,3.233e-01,3.826e-01,3.830e-01,3.793e-01,3.543e-01,3.543e-01,3.543e-01,1.213e+00,9.948e-01
2.000e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.165e-01,3.298e-01,3.923e-01,3.926e-01,3.890e-01,3.632e-01,3.632e-01,3.632e-01,1.206e+00,1.028e+00
2.000e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.253e-01,3.362e-01,4.018e-01,4.021e-01,3.986e-01,3.719e-01,3.719e-01,3.719e-01,1.218e+00,1.012e+00
2.000e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,4.340e-01,3.423e-01,4.112e-01,4.115e-01,4.080e-01,3.804e-01,3.804e-01,3.804e-01,1.204e+00,1.016e+00
2.000e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,4.426e-01,3.484e-01,4.204e-01,4.207e-01,4.172e-01,3.888e-01,3.888e-01,3.888e-01,1.235e+00,1.015e+00
2.000e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,4.511e-01,3.543e-01,4.295e-01,4.297e-01,4.264e-01,3.971e-01,3.971e-01,3.971e-01,1.245e+00,1.012e+00
2.000e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,4.596e-01,3.601e-01,4.385e-01,4.386e-01,4.354e-01,4.053e-01,4.053e-01,4.053e-01,1.231e+00,1.019e+00
2.000e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,4.680e-01,3.658e-01,4.473e-01,4.475e-01,4.443e-01,4.134e-01,4.134e-01,4.134e-01,1.239e+00,9.986e-01
2.000e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,4.764e-01,3.714e-01,4.561e-01,4.562e-01,4.531e-01,4.214e-01,4.214e-01,4.214e-01,1.225e+00,1.015e+00
2.000e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,4.847e-01,3.769e-01,4.647e-01,4.647e-01,4.618e-01,4.293e-01,4.293e-01,4.293e-01,1.257e+00,1.010e+00
4.000e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.352e-01,1.645e-01,1.685e-01,1.692e-01,1.695e-01,1.578e-01,1.578e-01,1.578e-01,1.107e+00,9.866e-01
4.000e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.466e-01,1.791e-01,1.860e-01,1.865e-01,1.853e-01,1.716e-01,1.716e-01,1.716e-01,1.123e+00,9.922e-01
4.000e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,2.577e-01,1.927e-01,2.026e-01,2.030e-01,2.005e-01,1.849e-01,1.849e-01,1.849e-01,1.111e+00,1.012e+00
4.000e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,2.686e-01,2.054e-01,2.183e-01,2.188e-01,2.152e-01,1.976e-01,1.976e-01,1.976e-01,1.116e+00,1.014e+00
4.000e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,2.793e-01,2.173e-01,2.333e-01,2.339e-01,2.293e-01,2.098e-01,2.098e-01,2.098e-01,1.126e+00,1.023e+00
4.000e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,2.898e-01,2.284e-01,2.477e-01,2.483e-01,2.430e-01,2.215e-01,2.215e-01,2.215e-01,1.141e+00,1.023e+00
4.000e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.001e-01,2.389e-01,2.615e-01,2.621e-01,2.562e-01,2.328e-01,2.328e-01,2.328e-01,1.146e+00,1.012e+00
4.000e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.103e-01,2.489e-01,2.747e-01,2.753e-01,2.690e-01,2.437e-01,2.437e-01,2.437e-01,1.162e+00,1.014e+00
4.000e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.203e-01,2.583e-01,2.875e-01,2.881e-01,2.814e-01,2.543e-01,2.543e-01,2.543e-01,1.183e+00,1.028e+00
4.000e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.302e-01,2.673e-01,2.998e-01,3.004e-01,2.934e-01,2.646e-01,2.646e-01,2.646e-01,1.177e+00,1.017e+00
4.000e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.399e-01,2.759e-01,3.117e-01,3.123e-01,3.051e-01,2.745e-01,2.745e-01,2.745e-01,1.164e+00,1.041e+00
4.000e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,3.496e-01,2.841e-01,3.232e-01,3.239e-01,3.165e-01,2.842e-01,2.842e-01,2.842e-01,1.181e+00,1.018e+00
4.000e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,3.591e-01,2.920e-01,3.345e-01,3.351e-01,3.276e-01,2.936e-01,2.936e-01,2.936e-01,1.187e+00,1.030e+00
4.000e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,3.685e-01,2.997e-01,3.454e-01,3.460e-01,3.385e-01,3.029e-01,3.029e-01,3.029e-01,1.210e+00,1.007e+00
4.000e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,3.778e-01,3.070e-01,3.561e-01,3.566e-01,3.492e-01,3.119e-01,3.119e-01,3.119e-01,1.189e+00,1.022e+00
4.000e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,3.870e-01,3.142e-01,3.665e-01,3.670e-01,3.596e-01,3.207e-01,3.207e-01,3.207e-01,1.208e+00,1.022e+00
4.000e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,3.962e-01,3.211e-01,3.767e-01,3.772e-01,3.698e-01,3.294e-01,3.294e-01,3.294e-01,1.210e+00,1.036e+00
4.000e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.052e-01,3.279e-01,3.866e-01,3.872e-01,3.799e-01,3.378e-01,3.378e-01,3.378e-01,1.207e+00,1.018e+00
4.000e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.142e-01,3.345e-01,3.964e-01,3.969e-01,3.898e-01,3.462e-01,3.462e-01,3.462e-01,1.213e+00,9.948e-01
4.000e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.230e-01,3.409e-01,4.061e-01,4.065e-01,3.995e-01,3.544e-01,3.544e-01,3.544e-01,1.206e+00,1.028e+00
4.000e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.318e-01,3.471e-01,4.155e-01,4.159e-01,4.090e-01,3.624e-01,3.624e-01,3.624e-01,1.218e+00,1.012e+00
4.000e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,4.406e-01,3.533e-01,4.248e-01,4.252e-01,4.185e-01,3.704e-01,3.704e-01,3.704e-01,1.204e+00,1.016e+00
4.000e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,4.492e-01,3.593e-01,4.340e-01,4.344e-01,4.277e-01,3.782e-01,3.782e-01,3.782e-01,1.235e+00,1.015e+00
4.000e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,4.578e-01,3.652e-01,4.430e-01,4.434e-01,4.369e-01,3.859e-01,3.859e-01,3.859e-01,1.245e+00,1.012e+00
4.000e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,4.663e-01,3.709e-01,4.519e-01,4.522e-01,4.460e-01,3.935e-01,3.935e-01,3.935e-01,1.231e+00,1.019e+00
4.000e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,4.748e-01,3.766e-01,4.608e-01,4.610e-01,4.549e-01,4.010e-01,4.010e-01,4.010e-01,1.239e+00,9.986e-01
4.000e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,4.832e-01,3.821e-01,4.694e-01,4.697e-01,4.637e-01,4.084e-01,4.084e-01,4.084e-01,1.225e+00,1.015e+00
4.000e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,4.915e-01,3.876e-01,4.780e-01,4.782e-01,4.725e-01,4.157e-01,4.157e-01,4.157e-01,1.257e+00,1.010e+00
6.000e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.429e-01,1.809e-01,1.857e-01,1.875e-01,1.859e-01,1.708e-01,1.708e-01,1.708e-01,1.107e+00,9.866e-01
6.000e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.544e-01,1.952e-01,2.037e-01,2.048e-01,2.012e-01,1.835e-01,1.835e-01,1.835e-01,1.123e+00,9.922e-01
6.000e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,2.657e-01,2.085e-01,2.204e-01,2.213e-01,2.160e-01,1.957e-01,1.957e-01,1.957e-01,1.111e+00,1.012e+00
6.000e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,2.768e-01,2.210e-01,2.362e-01,2.370e-01,2.303e-01,2.075e-01,2.075e-01,2.075e-01,1.116e+00,1.014e+00
6.000e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,2.876e-01,2.327e-01,2.511e-01,2.520e-01,2.442e-01,2.188e-01,2.188e-01,2.188e-01,1.126e+00,1.023e+00
6.000e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,2.983e-01,2.436e-01,2.654e-01,2.663e-01,2.576e-01,2.297e-01,2.297e-01,2.297e-01,1.141e+00,1.023e+00
6.000e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.087e-01,2.540e-01,2.791e-01,2.800e-01,2.705e-01,2.403e-01,2.403e-01,2.403e-01,1.146e+00,1.012e+00
6.000e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.191e-01,2.638e-01,2.922e-01,2.931e-01,2.831e-01,2.504e-01,2.504e-01,2.504e-01,1.162e+00,1.014e+00
6.000e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.292e-01,2.731e-01,3.048e-01,3.057e-01,2.953e-01,2.603e-01,2.603e-01,2.603e-01,1.183e+00,1.028e+00
6.000e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.392e-01,2.820e-01,3.170e-01,3.179e-01,3.072e-01,2.699e-01,2.699e-01,2.699e-01,1.177e+00,1.017e+00
6.000e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.491e-01,2.905e-01,3.288e-01,3.297e-01,3.188e-01,2.793e-01,2.793e-01,2.793e-01,1.164e+00,1.041e+00
6.000e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,3.589e-01,2.987e-01,3.403e-01,3.411e-01,3.302e-01,2.884e-01,2.884e-01,2.884e-01,1.181e+00,1.018e+00
6.000e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,3.685e-01,3.066e-01,3.514e-01,3.522e-01,3.412e-01,2.973e-01,2.973e-01,2.973e-01,1.187e+00,1.030e+00
6.000e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,3.780e-01,3.142e-01,3.623e-01,3.630e-01,3.521e-01,3.060e-01,3.060e-01,3.060e-01,1.210e+00,1.007e+00
6.000e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,3.874e-01,3.216e-01,3.729e-01,3.735e-01,3.627e-01,3.145e-01,3.145e-01,3.145e-01,1.189e+00,1.022e+00
6.000e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,3.967e-01,3.287e-01,3.832e-01,3.839e-01,3.731e-01,3.228e-01,3.228e-01,3.228e-01,1.208e+00,1.022e+00
6.000e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,4.060e-01,3.357e-01,3.933e-01,3.939e-01,3.833e-01,3.310e-01,3.310e-01,3.310e-01,1.210e+00,1.036e+00
6.000e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.151e-01,3.424e-01,4.032e-01,4.038e-01,3.934e-01,3.390e-01,3.390e-01,3.390e-01,1.207e+00,1.018e+00
6.000e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.241e-01,3.490e-01,4.130e-01,4.135e-01,4.032e-01,3.469e-01,3.469e-01,3.469e-01,1.213e+00,9.948e-01
6.000e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.331e-01,3.555e-01,4.226e-01,4.230e-01,4.130e-01,3.546e-01,3.546e-01,3.546e-01,1.206e+00,1.028e+00
6.000e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.420e-01,3.618e-01,4.320e-01,4.324e-01,4.226e-01,3.622e-01,3.622e-01,3.622e-01,1.218e+00,1.012e+00
6.000e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,4.508e-01,3.680e-01,4.412e-01,4.416e-01,4.320e-01,3.698e-01,3.698e-01,3.698e-01,1.204e+00,1.016e+00
6.000e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,4.595e-01,3.740e-01,4.504e-01,4.507e-01,4.413e-01,3.772e-01,3.772e-01,3.772e-01,1.235e+00,1.015e+00
6.000e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,4.682e-01,3.800e-01,4.594e-01,4.597e-01,4.506e-01,3.845e-01,3.845e-01,3.845e-01,1.245e+00,1.012e+00
6.000e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,4.768e-01,3.858e-01,4.683e-01,4.685e-01,4.596e-01,3.917e-01,3.917e-01,3.917e-01,1.231e+00,1.019e+00
6.000e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,4.853e-01,3.915e-01,4.771e-01,4.773e-01,4.686e-01,3.988e-01,3.988e-01,3.988e-01,1.239e+00,9.986e-01
6.000e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,4.938e-01,3.971e-01,4.857e-01,4.859e-01,4.775e-01,4.058e-01,4.058e-01,4.058e-01,1.225e+00,1.015e+00
6.000e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,5.022e-01,4.027e-01,4.943e-01,4.944e-01,4.863e-01,4.128e-01,4.128e-01,4.128e-01,1.257e+00,1.010e+00
8.000e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.536e-01,2.011e-01,2.069e-01,2.098e-01,2.058e-01,1.895e-01,1.895e-01,1.895e-01,1.107e+00,9.866e-01
8.000e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.654e-01,2.149e-01,2.252e-01,2.268e-01,2.205e-01,2.012e-01,2.012e-01,2.012e-01,1.123e+00,9.922e-01
8.000e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,2.770e-01,2.279e-01,2.419e-01,2.430e-01,2.348e-01,2.126e-01,2.126e-01,2.126e-01,1.111e+00,1.012e+00
8.000e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,2.882e-01,2.401e-01,2.575e-01,2.585e-01,2.488e-01,2.236e-01,2.236e-01,2.236e-01,1.116e+00,1.014e+00
8.000e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,2.993e-01,2.516e-01,2.723e-01,2.732e-01,2.623e-01,2.342e-01,2.342e-01,2.342e-01,1.126e+00,1.023e+00
8.000e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,3.102e-01,2.624e-01,2.864e-01,2.873e-01,2.754e-01,2.445e-01,2.445e-01,2.445e-01,1.141e+00,1.023e+00
8.000e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.208e-01,2.726e-01,2.999e-01,3.008e-01,2.881e-01,2.545e-01,2.545e-01,2.545e-01,1.146e+00,1.012e+00
8.000e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.313e-01,2.824e-01,3.128e-01,3.137e-01,3.005e-01,2.642e-01,2.642e-01,2.642e-01,1.162e+00,1.014e+00
8.000e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.417e-01,2.917e-01,3.253e-01,3.261e-01,3.126e-01,2.736e-01,2.736e-01,2.736e-01,1.183e+00,1.028e+00
8.000e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.519e-01,3.005e-01,3.373e-01,3.382e-01,3.244e-01,2.828e-01,2.828e-01,2.828e-01,1.177e+00,1.017e+00
8.000e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.619e-01,3.091e-01,3.490e-01,3.498e-01,3.359e-01,2.917e-01,2.917e-01,2.917e-01,1.164e+00,1.041e+00
8.000e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,3.718e-01,3.173e-01,3.603e-01,3.611e-01,3.472e-01,3.005e-01,3.005e-01,3.005e-01,1.181e+00,1.018e+00
8.000e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,3.816e-01,3.253e-01,3.714e-01,3.721e-01,3.582e-01,3.090e-01,3.090e-01,3.090e-01,1.187e+00,1.030e+00
8.000e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,3.913e-01,3.329e-01,3.821e-01,3.828e-01,3.690e-01,3.174e-01,3.174e-01,3.174e-01,1.210e+00,1.007e+00
8.000e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,4.009e-01,3.404e-01,3.926e-01,3.932e-01,3.796e-01,3.255e-01,3.255e-01,3.255e-01,1.189e+00,1.022e+00
8.000e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,4.103e-01,3.477e-01,4.029e-01,4.035e-01,3.900e-01,3.336e-01,3.336e-01,3.336e-01,1.208e+00,1.022e+00
8.000e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,4.197e-01,3.547e-01,4.129e-01,4.135e-01,4.002e-01,3.414e-01,3.414e-01,3.414e-01,1.210e+00,1.036e+00
8.000e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,4.289e-01,3.616e-01,4.228e-01,4.233e-01,4.103e-01,3.492e-01,3.492e-01,3.492e-01,1.207e+00,1.018e+00
8.000e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,4.381e-01,3.683e-01,4.325e-01,4.330e-01,4.202e-01,3.568e-01,3.568e-01,3.568e-01,1.213e+00,9.948e-01
8.000e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,4.472e-01,3.749e-01,4.421e-01,4.425e-01,4.300e-01,3.643e-01,3.643e-01,3.643e-01,1.206e+00,1.028e+00
8.000e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,4.562e-01,3.814e-01,4.515e-01,4.518e-01,4.396e-01,3.717e-01,3.717e-01,3.717e-01,1.218e+00,1.012e+00
8.000e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,4.651e-01,3.877e-01,4.607e-01,4.610e-01,4.491e-01,3.790e-01,3.790e-01,3.790e-01,1.204e+00,1.016e+00
8.000e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,4.740e-01,3.939e-01,4.698e-01,4.701e-01,4.585e-01,3.861e-01,3.861e-01,3.861e-01,1.235e+00,1.015e+00
8.000e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,4.827e-01,4.000e-01,4.788e-01,4.790e-01,4.678e-01,3.932e-01,3.932e-01,3.932e-01,1.245e+00,1.012e+00
8.000e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,4.915e-01,4.059e-01,4.877e-01,4.879e-01,4.770e-01,4.002e-01,4.002e-01,4.002e-01,1.231e+00,1.019e+00
8.000e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,5.001e-01,4.118e-01,4.965e-01,4.966e-01,4.860e-01,4.071e-01,4.071e-01,4.071e-01,1.239e+00,9.986e-01
8.000e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,5.087e-01,4.176e-01,5.052e-01,5.052e-01,4.950e-01,4.139e-01,4.139e-01,4.139e-01,1.225e+00,1.015e+00
8.000e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,5.172e-01,4.233e-01,5.138e-01,5.138e-01,5.039e-01,4.207e-01,4.207e-01,4.207e-01,1.257e+00,1.010e+00
1.000e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,2.679e-01,2.257e-01,2.317e-01,2.355e-01,2.295e-01,2.148e-01,2.148e-01,2.148e-01,1.107e+00,9.866e-01
1.000e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,2.800e-01,2.390e-01,2.502e-01,2.520e-01,2.436e-01,2.257e-01,2.257e-01,2.257e-01,1.123e+00,9.922e-01
1.000e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,2.919e-01,2.516e-01,2.667e-01,2.678e-01,2.574e-01,2.365e-01,2.365e-01,2.365e-01,1.111e+00,1.012e+00
1.000e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,3.035e-01,2.635e-01,2.820e-01,2.830e-01,2.710e-01,2.469e-01,2.469e-01,2.469e-01,1.116e+00,1.014e+00
1.000e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,3.148e-01,2.749e-01,2.965e-01,2.974e-01,2.841e-01,2.571e-01,2.571e-01,2.571e-01,1.126e+00,1.023e+00
1.000e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,3.259e-01,2.856e-01,3.103e-01,3.112e-01,2.970e-01,2.670e-01,2.670e-01,2.670e-01,1.141e+00,1.023e+00
1.000e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,3.369e-01,2.958e-01,3.236e-01,3.244e-01,3.095e-01,2.766e-01,2.766e-01,2.766e-01,1.146e+00,1.012e+00
1.000e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,3.476e-01,3.056e-01,3.363e-01,3.372e-01,3.218e-01,2.860e-01,2.860e-01,2.860e-01,1.162e+00,1.014e+00
1.000e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,3.582e-01,3.150e-01,3.486e-01,3.494e-01,3.337e-01,2.951e-01,2.951e-01,2.951e-01,1.183e+00,1.028e+00
1.000e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,3.686e-01,3.239e-01,3.605e-01,3.613e-01,3.454e-01,3.040e-01,3.040e-01,3.040e-01,1.177e+00,1.017e+00
1.000e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,3.789e-01,3.326e-01,3.721e-01,3.728e-01,3.569e-01,3.128e-01,3.128e-01,3.128e-01,1.164e+00,1.041e+00
